2021-11-02;08:36:01;600436
2021-11-02;08:38:16;600604
2021-11-02;08:42:19;600022
2021-11-02;08:42:26;600615
2021-11-02;08:42:32;600346
2021-11-02;08:42:43;600451
2021-11-02;08:43:13;600003
2021-11-02;08:43:23;600600
2021-11-02;08:43:32;600513
2021-11-02;08:44:13;600245
2021-11-02;08:46:59;600516
2021-11-02;08:47:15;600020
2021-11-02;08:47:31;600218
2021-11-02;08:51:09;600605
2021-11-02;13:36:50;600516
2021-11-02;16:33:03;600605
2021-11-02;16:33:12;600617
2021-11-02;16:33:19;600621
2021-11-02;16:33:52;600602
2021-11-02;16:34:03;600624
2021-11-02;16:34:16;600513
2021-11-02;16:34:28;600601
2021-11-02;16:34:31;600623
2021-11-02;16:34:46;600625
2021-11-02;16:34:58;600451
2021-11-02;16:35:04;600521
2021-11-02;16:35:11;600343
2021-11-02;16:35:18;600245
2021-11-02;16:35:22;600622
2021-11-02;16:35:26;600003
2021-11-02;16:35:32;600609
2021-11-02;16:35:37;600507
2021-11-02;16:35:42;600346
2021-11-02;16:35:46;600604
2021-11-02;16:35:55;600436
2021-11-02;16:36:00;600021
2021-11-02;16:36:05;600011
2021-11-02;16:36:11;600615
2021-11-02;16:36:16;600022
2021-11-02;16:36:23;600602
2021-11-02;16:37:06;600008
2021-11-02;16:37:35;600420
2021-11-02;16:37:42;600600
2021-11-02;16:37:47;600020
2021-11-02;16:37:50;600073
2021-11-02;16:37:56;600218
2021-11-02;19:57:34;600053
2021-11-03;08:07:13;600053
2021-11-03;08:19:30;600625
2021-11-03;08:19:39;600621
2021-11-03;08:19:45;600622
2021-11-03;08:29:37;600601
2021-11-03;08:30:24;600343
2021-11-03;08:31:51;600436
2021-11-03;08:32:35;600609
2021-11-03;08:32:40;600610
2021-11-03;08:32:48;600602
2021-11-03;08:32:54;600073
2021-11-03;08:33:55;600420
2021-11-03;08:35:40;600624
2021-11-03;08:35:44;600008
2021-11-03;08:35:57;600507
2021-11-03;08:37:58;600521
2021-11-03;08:39:07;600346
2021-11-03;08:43:29;600513
2021-11-03;08:44:09;600600
2021-11-03;08:44:17;600003
2021-11-03;08:44:26;600451
2021-11-03;08:44:30;600245
2021-11-03;08:44:42;600022
2021-11-03;08:44:47;600615
2021-11-03;08:45:55;600218
2021-11-03;08:46:59;600021
2021-11-03;08:47:22;600011
2021-11-03;08:48:26;600605
2021-11-03;08:50:12;600516
2021-11-03;08:50:18;600020
2021-11-03;12:33:32;600605
2021-11-03;13:38:22;600516
2021-11-03;14:18:54;600605
2021-11-03;16:31:36;600011
2021-11-03;16:32:35;600617
2021-11-03;16:32:40;600605
2021-11-03;16:32:46;600451
2021-11-03;16:32:52;600245
2021-11-03;16:32:57;600610
2021-11-03;16:33:05;600003
2021-11-03;16:33:17;600621
2021-11-03;16:33:53;600513
2021-11-03;16:34:08;600623
2021-11-03;16:34:10;600601
2021-11-03;16:34:15;600624
2021-11-03;16:34:19;600602
2021-11-03;16:34:25;600609
2021-11-03;16:34:44;600625
2021-11-03;16:34:50;600343
2021-11-03;16:34:57;600521
2021-11-03;16:35:02;600021
2021-11-03;16:35:08;600622
2021-11-03;16:35:13;600507
2021-11-03;16:35:19;600615
2021-11-03;16:35:24;600022
2021-11-03;16:35:31;600008
2021-11-03;16:35:38;600600
2021-11-03;16:35:43;600218
2021-11-03;16:35:50;600436
2021-11-03;16:37:01;600020
2021-11-03;16:37:18;600073
2021-11-03;16:37:58;600420
2021-11-03;19:19:57;600053
2021-11-04;08:07:48;600053
2021-11-04;08:20:52;600621
2021-11-04;08:20:58;600625
2021-11-04;08:21:04;600622
2021-11-04;08:21:15;600617
2021-11-04;08:24:51;600343
2021-11-04;08:31:48;600609
2021-11-04;08:32:04;600602
2021-11-04;08:32:09;600011
2021-11-04;08:32:16;600021
2021-11-04;08:32:21;600073
2021-11-04;08:32:28;600610
2021-11-04;08:35:13;600521
2021-11-04;08:35:38;600008
2021-11-04;08:35:44;600624
2021-11-04;08:36:03;600507
2021-11-04;08:36:55;600420
2021-11-04;08:37:50;600436
2021-11-04;08:38:09;600604
2021-11-04;08:40:18;600346
2021-11-04;08:42:34;600003
2021-11-04;08:43:09;600245
2021-11-04;08:43:55;600451
2021-11-04;08:45:35;600600
2021-11-04;08:45:41;600022
2021-11-04;08:45:46;600615
2021-11-04;08:46:00;600513
2021-11-04;08:46:23;600218
2021-11-04;08:47:46;600605
2021-11-04;08:47:53;600602
2021-11-04;08:49:01;600020
2021-11-04;08:49:05;600516
2021-11-04;13:37:10;600516
2021-11-04;16:32:12;600011
2021-11-04;16:32:52;600617
2021-11-04;16:32:59;600604
2021-11-04;16:33:11;600451
2021-11-04;16:33:19;600513
2021-11-04;16:33:42;600245
2021-11-04;16:33:48;600605
2021-11-04;16:34:20;600343
2021-11-04;16:34:26;600521
2021-11-04;16:34:36;600021
2021-11-04;16:34:43;600609
2021-11-04;16:34:49;600610
2021-11-04;16:34:55;600003
2021-11-04;16:35:00;600346
2021-11-04;16:35:15;600615
2021-11-04;16:35:20;600022
2021-11-04;16:35:26;600008
2021-11-04;16:35:31;600621
2021-11-04;16:35:37;600602
2021-11-04;16:35:59;600507
2021-11-04;16:36:20;600622
2021-11-04;16:36:29;600625
2021-11-04;16:36:42;600624
2021-11-04;16:36:48;600020
2021-11-04;16:36:55;600420
2021-11-04;16:37:03;600073
2021-11-04;16:38:52;600218
2021-11-04;16:38:59;600600
2021-11-04;16:42:10;600053
2021-11-05;08:01:49;600053
2021-11-05;08:24:07;600343
2021-11-05;08:25:20;600601
2021-11-05;08:25:48;600021
2021-11-05;08:26:13;600011
2021-11-05;08:27:48;600625
2021-11-05;08:27:53;600622
2021-11-05;08:27:58;600621
2021-11-05;08:28:03;600617
2021-11-05;08:29:10;600436
2021-11-05;08:29:51;600521
2021-11-05;08:30:43;600624
2021-11-05;08:30:48;600507
2021-11-05;08:30:54;600008
2021-11-05;08:31:52;600602
2021-11-05;08:31:57;600610
2021-11-05;08:32:34;600609
2021-11-05;08:36:03;600604
2021-11-05;08:36:25;600420
2021-11-05;08:37:49;600073
2021-11-05;08:40:47;600346
2021-11-05;08:43:34;600003
2021-11-05;08:43:43;600451
2021-11-05;08:43:59;600600
2021-11-05;08:44:28;600020
2021-11-05;08:44:43;600605
2021-11-05;08:44:53;600245
2021-11-05;08:46:09;600218
2021-11-05;08:46:58;600513
2021-11-05;08:49:27;600022
2021-11-05;08:49:32;600615
2021-11-05;16:32:34;600011
2021-11-05;16:32:58;600605
2021-11-05;16:33:51;600218
2021-11-05;16:33:59;600451
2021-11-05;16:34:04;600617
2021-11-05;16:34:11;600513
2021-11-05;16:34:16;600436
2021-11-05;16:34:22;600604
2021-11-05;16:34:27;600245
2021-11-05;16:35:13;600343
2021-11-05;16:35:20;600521
2021-11-05;16:35:27;600021
2021-11-05;16:35:31;600346
2021-11-05;16:35:37;600621
2021-11-05;16:35:42;600625
2021-11-05;16:35:47;600008
2021-11-05;16:35:51;600600
2021-11-05;16:35:56;600601
2021-11-05;16:36:00;600623
2021-11-05;16:36:04;600003
2021-11-05;16:36:09;600610
2021-11-05;16:36:15;600622
2021-11-05;16:36:59;600507
2021-11-05;16:37:05;600624
2021-11-05;16:37:20;600609
2021-11-05;16:37:26;600602
2021-11-05;16:42:33;600053
2021-11-05;18:03:16;600020
2021-11-05;18:03:20;600022
2021-11-05;18:03:31;600615
2021-11-05;18:03:49;600420
2021-11-06;07:57:55;600053
2021-11-08;08:04:50;600053
2021-11-08;08:25:11;600343
2021-11-08;08:27:34;600625
2021-11-08;08:27:40;600622
2021-11-08;08:27:44;600621
2021-11-08;08:27:50;600617
2021-11-08;08:29:32;600601
2021-11-08;08:29:34;600623
2021-11-08;08:30:54;600604
2021-11-08;08:31:23;600609
2021-11-08;08:31:29;600610
2021-11-08;08:31:36;600602
2021-11-08;08:35:01;600073
2021-11-08;08:35:38;600420
2021-11-08;08:37:42;600521
2021-11-08;08:38:13;600346
2021-11-08;08:39:07;600011
2021-11-08;08:39:12;600021
2021-11-08;08:40:55;600507
2021-11-08;08:41:02;600022
2021-11-08;08:41:08;600624
2021-11-08;08:41:13;600008
2021-11-08;08:42:42;600245
2021-11-08;08:42:47;600513
2021-11-08;08:42:55;600451
2021-11-08;08:43:55;600513
2021-11-08;08:44:19;600600
2021-11-08;08:45:42;600615
2021-11-08;08:46:30;600516
2021-11-08;08:46:39;600003
2021-11-08;08:46:44;600020
2021-11-08;08:46:56;600605
2021-11-08;08:48:06;600218
2021-11-08;08:48:13;600436
2021-11-08;13:39:31;600516
2021-11-08;16:33:34;600610
2021-11-08;16:33:52;600621
2021-11-08;16:33:57;600622
2021-11-08;16:34:06;600625
2021-11-08;16:34:58;600507
2021-11-08;16:35:16;600617
2021-11-08;16:35:22;600436
2021-11-08;16:35:28;600604
2021-11-08;16:35:33;600346
2021-11-08;16:35:39;600008
2021-11-08;16:35:45;600600
2021-11-08;16:35:49;600609
2021-11-08;16:35:54;600218
2021-11-08;16:36:06;600615
2021-11-08;16:36:11;600022
2021-11-08;16:36:23;600343
2021-11-08;16:36:29;600521
2021-11-08;16:36:35;600602
2021-11-08;16:36:41;600601
2021-11-08;16:36:50;600021
2021-11-08;16:36:56;600020
2021-11-08;16:37:01;600420
2021-11-08;16:37:12;600073
2021-11-08;16:38:20;600245
2021-11-08;16:38:25;600451
2021-11-08;16:38:31;600605
2021-11-08;16:39:03;600003
2021-11-08;16:39:57;600624
2021-11-08;16:40:04;600513
2021-11-08;16:40:14;600011
2021-11-08;16:47:05;600053
2021-11-09;08:10:35;600053
2021-11-09;08:22:32;600343
2021-11-09;08:29:17;600621
2021-11-09;08:29:25;600625
2021-11-09;08:29:53;600617
2021-11-09;08:30:52;600622
2021-11-09;08:30:59;600623
2021-11-09;08:32:06;600073
2021-11-09;08:33:52;600609
2021-11-09;08:34:06;600610
2021-11-09;08:34:13;600602
2021-11-09;08:36:47;600420
2021-11-09;08:41:13;600021
2021-11-09;08:41:42;600011
2021-11-09;08:42:47;600521
2021-11-09;08:42:56;600346
2021-11-09;08:43:10;600436
2021-11-09;08:44:11;600513
2021-11-09;08:44:44;600245
2021-11-09;08:44:50;600615
2021-11-09;08:44:55;600022
2021-11-09;08:45:01;600003
2021-11-09;08:45:10;600600
2021-11-09;08:45:31;600605
2021-11-09;08:46:10;600451
